12.853143976398991,77.67786875367166
12.851960685167779,77.67605423927307
12.849795443905393,77.67711639404298
12.84736867789241,77.67484188079835
12.848623904619243,77.66994953155519
12.85975330717164,77.66106605529787
12.871091401510947,77.65192508697511
12.880086203932608,77.6453161239624
12.900501115131432,77.63265609741212
12.904851618650538,77.62956619262697
12.903429346979797,77.62561798095705
12.901086764243505,77.6232147216797
12.898284002501704,77.61948108673096
12.898534997370554,77.61553287506105
12.898033007381057,77.61458873748781
