12.853143976398991,77.67786875367166
12.851960685167779,77.67605423927307
12.849795443905393,77.67711639404298
12.84736867789241,77.67484188079835
12.848623904619243,77.66994953155519
12.85975330717164,77.66106605529787
12.871091401510947,77.65192508697511
12.87468936121205,77.64849185943605
12.874061813819088,77.64604568481445
12.87372712123383,77.64351367950441
12.874229159944147,77.64029502868654
12.877408715093377,77.6387071609497
12.87945867005269,77.63432979583742
12.8778689105235,77.62540340423585
12.882805499250228,77.62480258941652
12.890503036701302,77.62596130371095
12.896610696941568,77.62617588043214
12.902174394671018,77.62733459472658
12.9017560758355,77.62355804443361
12.898284002501704,77.61982440948486
12.897907509726322,77.61450290679933
