12.853143976398991,77.67786875367166
12.851960685167779,77.67605423927307
12.849795443905393,77.67711639404298
12.84736867789241,77.67484188079835
12.848623904619243,77.66994953155519
12.85975330717164,77.66106605529787
12.871091401510947,77.65192508697511
12.87468936121205,77.64849185943605
12.874061813819088,77.64604568481445
12.87372712123383,77.64351367950441
12.874229159944147,77.64029502868654
12.877408715093377,77.6387071609497
12.87945867005269,77.63432979583742
12.8778689105235,77.62540340423585
12.88004436838951,77.62454509735109
12.881090254871431,77.62381553649904
12.882721829065185,77.62330055236818
12.885315591806126,77.62171268463136
12.888244001327184,77.62136936187746
12.8891225175057,77.62003898620607
12.891423378602623,77.6202964782715
12.892845718522139,77.61965274810792
12.895230211430889,77.62033939361574
12.896652529716947,77.62102603912355
12.898074839918658,77.62051105499269
12.898576829824227,77.61780738830568
12.89861866227089,77.61548995971681
12.897949342284889,77.61463165283203
